beds,baths,sq_feet,cats,dogs,postal_code,type_Apartment,type_Basement,type_Condo Unit,type_House,price
2,1.0,1005.0,1,1,18,1.0,0.0,0.0,0.0,2450.0
3,2.0,1824.0,1,1,18,1.0,0.0,0.0,0.0,4500.0
1,1.0,756.0,1,1,7,1.0,0.0,0.0,0.0,1605.0
1,1.0,762.0,1,1,7,1.0,0.0,0.0,0.0,1555.0
2,1.0,1067.0,1,1,7,1.0,0.0,0.0,0.0,2010.0
2,1.0,1068.0,1,1,7,1.0,0.0,0.0,0.0,2010.0
2,2.0,1127.0,1,1,7,1.0,0.0,0.0,0.0,2010.0
2,2.0,1127.0,1,1,7,1.0,0.0,0.0,0.0,2025.0
3,2.0,1369.0,1,1,7,1.0,0.0,0.0,0.0,2365.0
1,1.0,750.0,1,1,18,1.0,0.0,0.0,0.0,1395.0
0,1.0,590.0,1,1,18,1.0,0.0,0.0,0.0,1305.0
1,1.0,747.0,1,1,18,1.0,0.0,0.0,0.0,1615.0
2,1.0,858.0,1,1,18,1.0,0.0,0.0,0.0,1940.0
1,1.5,959.0,0,0,78,1.0,0.0,0.0,0.0,2680.0
2,2.0,1279.0,0,0,78,1.0,0.0,0.0,0.0,3500.0
2,2.0,1168.0,0,0,78,1.0,0.0,0.0,0.0,3320.0
3,2.0,1397.0,0,0,78,1.0,0.0,0.0,0.0,4175.0
1,1.5,879.0,0,0,78,1.0,0.0,0.0,0.0,2530.0
1,1.5,850.0,0,0,78,1.0,0.0,0.0,0.0,2530.0
1,1.5,860.0,0,0,78,1.0,0.0,0.0,0.0,2530.0
2,2.0,1102.0,0,0,78,1.0,0.0,0.0,0.0,3290.0
2,2.0,1177.0,0,0,78,1.0,0.0,0.0,0.0,3485.0
2,2.0,1102.0,0,0,78,1.0,0.0,0.0,0.0,3295.0
2,2.0,1185.0,0,0,78,1.0,0.0,0.0,0.0,3295.0
3,2.0,1397.0,0,0,78,1.0,0.0,0.0,0.0,4185.0
2,2.0,992.0,0,0,78,1.0,0.0,0.0,0.0,3040.0
2,2.0,1177.0,0,0,78,1.0,0.0,0.0,0.0,3490.0
1,1.5,879.0,0,0,78,1.0,0.0,0.0,0.0,2535.0
2,2.0,1102.0,0,0,78,1.0,0.0,0.0,0.0,2995.0
3,2.0,1397.0,0,0,78,1.0,0.0,0.0,0.0,4190.0
1,1.5,850.0,0,0,78,1.0,0.0,0.0,0.0,2535.0
2,2.0,1177.0,0,0,78,1.0,0.0,0.0,0.0,3530.0
3,2.0,1397.0,0,0,78,1.0,0.0,0.0,0.0,4195.0
2,2.0,1177.0,0,0,78,1.0,0.0,0.0,0.0,3500.0
1,1.5,860.0,0,0,78,1.0,0.0,0.0,0.0,2540.0
1,1.5,879.0,0,0,78,1.0,0.0,0.0,0.0,2540.0
1,1.5,850.0,0,0,78,1.0,0.0,0.0,0.0,2495.0
3,2.0,1397.0,0,0,78,1.0,0.0,0.0,0.0,4365.0
1,1.5,860.0,0,0,78,1.0,0.0,0.0,0.0,2545.0
2,2.0,1185.0,0,0,78,1.0,0.0,0.0,0.0,3430.0
2,2.0,1108.0,0,0,78,1.0,0.0,0.0,0.0,3070.0
2,2.0,1427.0,0,0,78,1.0,0.0,0.0,0.0,4165.0
2,2.0,1185.0,0,0,78,1.0,0.0,0.0,0.0,3435.0
2,2.0,1157.0,0,0,78,1.0,0.0,0.0,0.0,3410.0
2,2.0,992.0,0,0,78,1.0,0.0,0.0,0.0,2950.0
1,1.5,850.0,0,0,78,1.0,0.0,0.0,0.0,2555.0
1,1.5,860.0,0,0,78,1.0,0.0,0.0,0.0,2555.0
1,1.5,992.0,0,0,78,1.0,0.0,0.0,0.0,3170.0
1,1.5,875.0,1,1,78,1.0,0.0,0.0,0.0,2530.0
2,2.0,1190.0,1,1,78,1.0,0.0,0.0,0.0,3485.0
3,2.0,1400.0,1,1,78,1.0,0.0,0.0,0.0,4365.0
2,2.0,1150.0,0,0,10,1.0,0.0,0.0,0.0,2050.0
1,1.0,700.0,1,1,6,1.0,0.0,0.0,0.0,1550.0
2,2.0,1000.0,1,1,6,1.0,0.0,0.0,0.0,2100.0
3,2.0,1180.0,1,1,6,1.0,0.0,0.0,0.0,2480.0
2,2.0,1130.0,1,1,6,1.0,0.0,0.0,0.0,2495.0
1,1.0,850.0,1,1,6,1.0,0.0,0.0,0.0,1850.0
1,1.0,676.0,0,1,8,1.0,0.0,0.0,0.0,1745.0
2,1.0,1022.0,0,1,8,1.0,0.0,0.0,0.0,2330.0
3,1.0,1399.0,0,1,8,1.0,0.0,0.0,0.0,3620.0
2,1.0,940.0,0,0,8,1.0,0.0,0.0,0.0,1610.0
1,1.0,1371.060606060606,0,0,8,0.0,0.0,0.0,0.0,1255.0
2,1.5,1371.060606060606,0,0,8,0.0,0.0,0.0,0.0,1525.0
1,1.0,894.0,1,1,14,1.0,0.0,0.0,0.0,1790.0
1,1.0,940.0,1,1,14,1.0,0.0,0.0,0.0,1860.0
2,2.0,998.0,1,1,14,1.0,0.0,0.0,0.0,2200.0
1,1.0,1150.0,1,1,14,1.0,0.0,0.0,0.0,1895.0
1,1.0,1287.0,1,1,14,1.0,0.0,0.0,0.0,2480.0
2,1.0,1005.0,1,1,14,1.0,0.0,0.0,0.0,1925.0
2,2.0,1312.0,1,1,14,1.0,0.0,0.0,0.0,2800.0
2,1.0,800.0,1,1,10,1.0,0.0,0.0,0.0,1880.0
1,1.0,600.0,1,1,10,1.0,0.0,0.0,0.0,1650.0
2,1.0,1371.060606060606,1,1,10,1.0,0.0,0.0,0.0,2150.0
1,1.0,1371.060606060606,1,1,10,1.0,0.0,0.0,0.0,1740.0
1,1.0,1371.060606060606,1,1,10,1.0,0.0,0.0,0.0,2080.0
1,1.0,1371.060606060606,1,1,13,1.0,0.0,0.0,0.0,1750.0
3,1.0,1371.060606060606,1,1,13,1.0,0.0,0.0,0.0,2850.0
1,1.0,1371.060606060606,1,1,13,1.0,0.0,0.0,0.0,1750.0
2,1.0,1371.060606060606,1,1,13,1.0,0.0,0.0,0.0,2250.0
1,1.0,1371.060606060606,1,1,13,1.0,0.0,0.0,0.0,1850.0
3,1.0,1371.060606060606,1,1,13,1.0,0.0,0.0,0.0,2850.0
2,1.0,930.0,1,1,6,1.0,0.0,0.0,0.0,1670.0
1,1.0,740.0,1,1,6,1.0,0.0,0.0,0.0,1575.0
2,1.0,800.0,1,1,6,1.0,0.0,0.0,0.0,1630.0
1,1.0,682.0,1,1,10,1.0,0.0,0.0,0.0,1330.0
2,1.0,933.0,1,1,10,1.0,0.0,0.0,0.0,1465.0
3,1.5,1194.0,1,1,10,1.0,0.0,0.0,0.0,1685.0
0,1.0,526.0,1,1,10,1.0,0.0,0.0,0.0,1235.0
3,2.0,1422.0,1,1,10,1.0,0.0,0.0,0.0,1875.0
1,1.0,559.0,1,1,13,1.0,0.0,0.0,0.0,1720.0
1,1.0,648.0,1,1,13,1.0,0.0,0.0,0.0,1895.0
2,2.0,875.0,1,1,13,1.0,0.0,0.0,0.0,2050.0
2,2.0,866.0,1,1,13,1.0,0.0,0.0,0.0,2355.0
1,1.0,1031.0,1,1,3,1.0,0.0,0.0,0.0,1645.0
2,1.0,1039.0,1,1,3,1.0,0.0,0.0,0.0,1665.0
2,1.0,1029.0,1,1,3,1.0,0.0,0.0,0.0,1720.0
2,2.0,1200.0,0,0,21,1.0,0.0,0.0,0.0,1650.0
1,1.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,2535.0
1,1.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,2280.0
1,2.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,1900.0
2,2.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,2385.0
2,2.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,2044.0
2,2.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,2100.0
1,1.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,1585.0
1,1.0,1371.060606060606,1,1,12,1.0,0.0,0.0,0.0,1655.0
1,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1700.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1990.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1950.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2240.0
3,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2400.0
2,2.0,1039.0,1,1,6,1.0,0.0,0.0,0.0,1736.0
2,1.0,1029.0,1,1,6,1.0,0.0,0.0,0.0,1900.0
2,1.5,1270.0,1,1,6,1.0,0.0,0.0,0.0,1885.0
1,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,1640.0
1,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,1770.0
2,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,1850.0
1,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,2140.0
2,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,2415.0
1,1.0,0.0,1,1,12,1.0,0.0,0.0,0.0,1324.0
2,1.0,0.0,1,1,12,1.0,0.0,0.0,0.0,1534.0
2,1.0,0.0,1,1,12,1.0,0.0,0.0,0.0,1534.0
0,1.0,0.0,1,1,12,1.0,0.0,0.0,0.0,1129.0
1,1.0,0.0,1,1,4,1.0,0.0,0.0,0.0,1254.0
1,1.0,0.0,1,1,13,1.0,0.0,0.0,0.0,1299.0
2,1.0,0.0,1,1,13,1.0,0.0,0.0,0.0,1449.0
2,1.0,0.0,1,1,13,1.0,0.0,0.0,0.0,1349.0
1,1.0,624.0,1,1,21,1.0,0.0,0.0,0.0,1725.0
2,1.0,833.0,1,1,21,1.0,0.0,0.0,0.0,2125.0
2,1.0,981.0,1,1,21,1.0,0.0,0.0,0.0,2549.0
1,1.0,790.0,1,1,21,1.0,0.0,0.0,0.0,1825.0
1,1.0,957.0,1,1,21,1.0,0.0,0.0,0.0,2225.0
1,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2499.0
1,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1749.0
2,1.0,1.0,1,1,14,1.0,0.0,0.0,0.0,1750.0
1,1.0,1.0,1,1,14,1.0,0.0,0.0,0.0,1250.0
1,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1699.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2099.0
1,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1775.0
1,1.0,899.0,1,1,21,1.0,0.0,0.0,0.0,2199.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2499.0
0,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,1575.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2125.0
2,1.0,1371.060606060606,1,1,21,1.0,0.0,0.0,0.0,2599.0
1,1.0,504.0,1,1,4,1.0,0.0,0.0,0.0,1329.0
2,1.0,706.0,1,1,4,1.0,0.0,0.0,0.0,1554.0
2,1.0,724.0,1,1,4,1.0,0.0,0.0,0.0,1524.0
1,1.0,600.0,1,1,78,1.0,0.0,0.0,0.0,1695.0
2,1.0,800.0,1,1,78,1.0,0.0,0.0,0.0,1995.0
1,1.0,575.0,1,1,78,1.0,0.0,0.0,0.0,1545.0
1,1.0,550.0,1,1,78,1.0,0.0,0.0,0.0,1645.0
1,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,1595.0
0,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,1240.0
2,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,2215.0
3,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,3030.0
1,1.0,952.0,1,1,42,1.0,0.0,0.0,0.0,1880.0
2,1.0,1327.0,1,1,42,1.0,0.0,0.0,0.0,1935.0
3,1.0,1407.0,1,1,42,1.0,0.0,0.0,0.0,2290.0
1,1.0,762.0,1,1,42,1.0,0.0,0.0,0.0,1555.0
1,1.0,1371.060606060606,0,1,10,1.0,0.0,0.0,0.0,1980.0
2,1.0,1371.060606060606,0,1,10,1.0,0.0,0.0,0.0,2125.0
3,1.0,1371.060606060606,0,1,10,1.0,0.0,0.0,0.0,3059.0
2,1.0,842.0,1,1,35,1.0,0.0,0.0,0.0,1900.0
3,1.0,1080.0,1,1,35,1.0,0.0,0.0,0.0,2400.0
2,1.0,1254.0,1,1,35,1.0,0.0,0.0,0.0,2470.0
1,1.0,840.0,1,1,35,1.0,0.0,0.0,0.0,1660.0
3,2.0,1421.0,1,1,35,1.0,0.0,0.0,0.0,2850.0
2,1.0,861.0,1,1,35,1.0,0.0,0.0,0.0,1790.0
1,1.0,840.0,1,1,35,1.0,0.0,0.0,0.0,1710.0
1,1.0,829.0,1,1,35,1.0,0.0,0.0,0.0,1680.0
1,1.0,840.0,1,1,35,1.0,0.0,0.0,0.0,1710.0
3,2.0,1421.0,1,1,35,1.0,0.0,0.0,0.0,2930.0
1,1.0,840.0,1,1,35,1.0,0.0,0.0,0.0,1750.0
2,1.0,850.0,1,1,35,1.0,0.0,0.0,0.0,1870.0
2,1.0,1324.0,1,1,35,1.0,0.0,0.0,0.0,2780.0
3,2.0,1485.0,1,1,35,1.0,0.0,0.0,0.0,3190.0
3,2.0,1485.0,1,1,35,1.0,0.0,0.0,0.0,3190.0
2,1.0,1324.0,1,1,35,1.0,0.0,0.0,0.0,2810.0
1,1.0,1141.0,1,1,35,1.0,0.0,0.0,0.0,2290.0
2,1.0,1023.0,1,1,35,1.0,0.0,0.0,0.0,1980.0
1,1.0,753.0,1,1,35,1.0,0.0,0.0,0.0,1620.0
1,1.0,721.0,1,1,35,1.0,0.0,0.0,0.0,1610.0
2,1.0,1313.0,1,1,35,1.0,0.0,0.0,0.0,2720.0
1,1.0,775.0,1,1,35,1.0,0.0,0.0,0.0,1720.0
2,2.0,1110.0,1,1,42,1.0,0.0,0.0,0.0,2060.0
2,1.0,958.0,1,1,42,1.0,0.0,0.0,0.0,1870.0
2,1.0,958.0,1,1,42,1.0,0.0,0.0,0.0,1870.0
2,1.0,958.0,1,1,42,1.0,0.0,0.0,0.0,1870.0
3,2.0,1249.0,1,1,42,1.0,0.0,0.0,0.0,2770.0
3,2.0,1249.0,1,1,42,1.0,0.0,0.0,0.0,2850.0
2,2.0,1346.0,1,1,42,1.0,0.0,0.0,0.0,3230.0
2,1.0,1060.0,1,1,42,1.0,0.0,0.0,0.0,1990.0
1,1.0,723.0,1,1,42,1.0,0.0,0.0,0.0,1660.0
2,1.0,952.0,1,1,42,1.0,0.0,0.0,0.0,1920.0
2,1.0,1070.0,1,1,42,1.0,0.0,0.0,0.0,2180.0
1,1.0,725.0,1,1,42,1.0,0.0,0.0,0.0,1750.0
2,1.0,1060.0,1,1,42,1.0,0.0,0.0,0.0,2350.0
2,2.0,1371.060606060606,1,1,10,1.0,0.0,0.0,0.0,2299.0
2,1.0,1371.060606060606,1,1,10,1.0,0.0,0.0,0.0,1949.0
1,1.0,1371.060606060606,1,1,10,1.0,0.0,0.0,0.0,1499.0
1,1.0,631.0,1,1,15,1.0,0.0,0.0,0.0,1548.0
2,2.0,1082.0,1,1,15,1.0,0.0,0.0,0.0,1898.0
3,2.0,1264.0,1,1,15,1.0,0.0,0.0,0.0,2988.0
1,1.0,617.0,1,1,15,1.0,0.0,0.0,0.0,1548.0
2,2.0,1178.0,1,1,15,1.0,0.0,0.0,0.0,2148.0
3,2.0,1401.0,1,1,15,1.0,0.0,0.0,0.0,2698.0
1,1.0,617.0,1,1,15,1.0,0.0,0.0,0.0,1438.0
2,2.0,920.0,1,1,15,1.0,0.0,0.0,0.0,1878.0
1,1.0,672.0,1,1,21,1.0,0.0,0.0,0.0,1490.0
2,1.0,1101.0,1,1,21,1.0,0.0,0.0,0.0,2170.0
1,1.0,670.0,1,1,21,1.0,0.0,0.0,0.0,1440.0
1,1.0,673.0,1,1,21,1.0,0.0,0.0,0.0,1490.0
2,1.0,1101.0,1,1,21,1.0,0.0,0.0,0.0,2260.0
2,1.0,1131.0,1,1,21,1.0,0.0,0.0,0.0,2290.0
1,1.0,642.0,1,1,21,1.0,0.0,0.0,0.0,1430.0
1,1.0,670.0,1,1,21,1.0,0.0,0.0,0.0,1430.0
2,1.0,1101.0,1,1,21,1.0,0.0,0.0,0.0,2240.0
1,1.0,648.0,1,1,21,1.0,0.0,0.0,0.0,1460.0
1,1.0,641.0,1,1,21,1.0,0.0,0.0,0.0,1460.0
2,1.0,1131.0,1,1,21,1.0,0.0,0.0,0.0,2160.0
1,1.0,672.0,1,1,21,1.0,0.0,0.0,0.0,1530.0
1,1.0,641.0,1,1,21,1.0,0.0,0.0,0.0,1430.0
2,1.0,1101.0,1,1,21,1.0,0.0,0.0,0.0,2210.0
1,1.0,672.0,1,1,21,1.0,0.0,0.0,0.0,1480.0
1,1.0,642.0,1,1,21,1.0,0.0,0.0,0.0,1440.0
1,1.0,670.0,1,1,21,1.0,0.0,0.0,0.0,1470.0
2,1.0,1101.0,1,1,21,1.0,0.0,0.0,0.0,2280.0
1,1.0,565.0,1,1,21,1.0,0.0,0.0,0.0,1390.0
1,1.0,670.0,1,1,21,1.0,0.0,0.0,0.0,1460.0
1,1.0,845.0,0,0,10,1.0,0.0,0.0,0.0,1490.0
2,1.0,1060.0,0,0,10,1.0,0.0,0.0,0.0,1750.0
0,1.0,3360.0,0,0,14,1.0,0.0,0.0,0.0,35.0
0,1.0,1375.0,0,0,14,1.0,0.0,0.0,0.0,40.0
0,1.0,1845.0,0,0,14,1.0,0.0,0.0,0.0,40.0
0,1.0,2550.0,0,0,14,1.0,0.0,0.0,0.0,40.0
0,1.0,3300.0,0,0,14,1.0,0.0,0.0,0.0,22.0
0,1.0,2415.0,0,0,14,1.0,0.0,0.0,0.0,35.0
0,1.0,2395.0,0,0,14,1.0,0.0,0.0,0.0,35.0
3,1.0,1371.060606060606,1,1,6,1.0,0.0,0.0,0.0,2295.0
2,1.0,1371.060606060606,1,1,6,1.0,0.0,0.0,0.0,2210.0
2,1.0,1371.060606060606,1,1,6,1.0,0.0,0.0,0.0,2265.0
3,1.0,1371.060606060606,1,1,6,1.0,0.0,0.0,0.0,2405.0
2,1.0,1371.060606060606,1,1,6,1.0,0.0,0.0,0.0,2155.0
2,1.0,1371.060606060606,1,1,6,1.0,0.0,0.0,0.0,2295.0
1,1.0,1371.060606060606,0,0,3,1.0,0.0,0.0,0.0,1805.0
2,1.0,1371.060606060606,0,0,3,1.0,0.0,0.0,0.0,2280.0
3,1.0,1371.060606060606,0,0,3,1.0,0.0,0.0,0.0,3230.0
2,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,1909.0
1,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,1733.0
3,1.0,1371.060606060606,1,1,14,1.0,0.0,0.0,0.0,2680.0
2,1.0,815.0,0,0,14,1.0,0.0,0.0,0.0,2084.0
1,1.0,1102.0,0,0,14,1.0,0.0,0.0,0.0,1559.0
1,1.0,1371.060606060606,0,0,14,1.0,0.0,0.0,0.0,1502.0
2,1.0,1371.060606060606,0,0,14,1.0,0.0,0.0,0.0,2050.0
0,1.0,420.0,1,1,35,1.0,0.0,0.0,0.0,1130.0
1,1.0,730.0,1,1,35,1.0,0.0,0.0,0.0,1210.0
2,1.0,850.0,1,1,35,1.0,0.0,0.0,0.0,1495.0
3,1.0,1100.0,1,1,35,1.0,0.0,0.0,0.0,1950.0
2,1.0,959.0,1,1,35,1.0,0.0,0.0,0.0,1790.0
2,1.0,959.0,1,1,35,1.0,0.0,0.0,0.0,1790.0
2,2.0,1182.0,1,1,35,1.0,0.0,0.0,0.0,2710.0
2,2.0,1018.0,1,1,35,1.0,0.0,0.0,0.0,2000.0
2,2.0,1182.0,1,1,35,1.0,0.0,0.0,0.0,2820.0
2,1.0,959.0,1,1,35,1.0,0.0,0.0,0.0,2030.0
2,2.0,1024.0,1,1,35,1.0,0.0,0.0,0.0,2120.0
1,1.0,635.0,1,1,42,1.0,0.0,0.0,0.0,1565.0
2,2.0,1130.0,1,1,42,1.0,0.0,0.0,0.0,2210.0
3,2.0,1260.0,1,1,42,1.0,0.0,0.0,0.0,2790.0
2,1.0,1065.0,1,1,42,1.0,0.0,0.0,0.0,2115.0
2,1.0,1020.0,1,1,35,1.0,0.0,0.0,0.0,2275.0
1,1.0,780.0,1,1,35,1.0,0.0,0.0,0.0,1775.0
1,1.0,860.0,1,1,10,1.0,0.0,0.0,0.0,1695.0
2,2.0,1065.0,1,1,10,1.0,0.0,0.0,0.0,2090.0
1,1.0,1371.060606060606,0,0,42,1.0,0.0,0.0,0.0,1600.0
2,2.0,1371.060606060606,0,0,42,1.0,0.0,0.0,0.0,1995.0
2,2.0,1155.0,1,1,42,1.0,0.0,0.0,0.0,2200.0
1,1.0,788.0,1,1,42,1.0,0.0,0.0,0.0,1815.0
1,1.0,788.0,1,1,42,1.0,0.0,0.0,0.0,1730.0
1,1.0,788.0,1,1,42,1.0,0.0,0.0,0.0,1880.0
3,2.0,1361.0,1,1,42,1.0,0.0,0.0,0.0,2720.0
2,2.0,1164.0,1,1,42,1.0,0.0,0.0,0.0,2090.0
3,2.0,1361.0,1,1,42,1.0,0.0,0.0,0.0,2740.0
3,2.0,1230.0,1,1,42,1.0,0.0,0.0,0.0,2550.0
1,1.0,745.0,1,1,42,1.0,0.0,0.0,0.0,1565.0
1,1.0,829.0,1,1,42,1.0,0.0,0.0,0.0,1680.0
1,1.0,810.0,1,1,42,1.0,0.0,0.0,0.0,1670.0
2,2.0,1164.0,1,1,42,1.0,0.0,0.0,0.0,2260.0
3,2.0,1361.0,1,1,42,1.0,0.0,0.0,0.0,2820.0
1,1.0,745.0,1,1,42,1.0,0.0,0.0,0.0,1610.0
1,1.0,829.0,1,1,42,1.0,0.0,0.0,0.0,1770.0
2,1.0,1084.0,1,1,42,1.0,0.0,0.0,0.0,2280.0
1,1.0,627.0,0,0,3,1.0,0.0,0.0,0.0,1115.0
0,1.0,345.0,0,0,3,1.0,0.0,0.0,0.0,1090.0
1,1.0,627.0,0,0,3,1.0,0.0,0.0,0.0,1360.0
1,1.0,648.0,0,0,2,1.0,0.0,0.0,0.0,1149.0
2,1.0,900.0,0,0,2,1.0,0.0,0.0,0.0,1509.0
1,1.0,1371.060606060606,0,0,2,1.0,0.0,0.0,0.0,1575.0
2,1.0,1371.060606060606,0,0,2,1.0,0.0,0.0,0.0,1895.0
1,1.0,554.0,0,1,8,1.0,0.0,0.0,0.0,1325.0
2,1.0,847.0,0,1,8,1.0,0.0,0.0,0.0,1640.0
3,1.0,1371.060606060606,0,1,8,1.0,0.0,0.0,0.0,2160.0
0,1.0,8000.0,0,0,8,1.0,0.0,0.0,0.0,25.0
2,1.0,1371.060606060606,0,0,8,1.0,0.0,0.0,0.0,1795.0
1,1.0,1371.060606060606,0,0,8,1.0,0.0,0.0,0.0,1430.0
3,1.0,1371.060606060606,0,0,8,1.0,0.0,0.0,0.0,2600.0
2,1.0,1002.0,1,1,8,1.0,0.0,0.0,0.0,1795.0
1,1.0,1371.060606060606,0,0,2,1.0,0.0,0.0,0.0,1095.0
3,1.0,1371.060606060606,0,0,2,1.0,0.0,0.0,0.0,1795.0
2,1.0,1024.0,1,1,162,1.0,0.0,0.0,0.0,2099.0
3,2.0,1444.0,1,1,162,1.0,0.0,0.0,0.0,4132.0
0,1.0,454.0,1,1,22,1.0,0.0,0.0,0.0,1470.0
1,1.0,537.0,1,1,22,1.0,0.0,0.0,0.0,1665.0
2,1.0,813.0,1,1,22,1.0,0.0,0.0,0.0,2180.0
1,1.0,745.0,1,1,10,1.0,0.0,0.0,0.0,1625.0
2,1.0,840.0,1,1,10,1.0,0.0,0.0,0.0,1725.0
2,1.0,935.0,0,0,27,1.0,0.0,0.0,0.0,2145.0
3,2.0,1120.0,0,0,27,1.0,0.0,0.0,0.0,2995.0
0,1.0,561.0,1,1,27,1.0,0.0,0.0,0.0,1520.0
1,1.0,626.0,1,1,27,1.0,0.0,0.0,0.0,1660.0
2,1.0,865.0,1,1,27,1.0,0.0,0.0,0.0,2000.0
3,2.0,1152.0,1,1,27,1.0,0.0,0.0,0.0,2800.0
0,1.0,348.0,1,1,162,1.0,0.0,0.0,0.0,1455.0
1,1.0,626.0,1,1,162,1.0,0.0,0.0,0.0,1730.0
2,1.0,987.0,1,1,162,1.0,0.0,0.0,0.0,2285.0
0,1.0,350.0,1,1,27,1.0,0.0,0.0,0.0,1350.0
1,1.0,1371.060606060606,1,1,27,1.0,0.0,0.0,0.0,1550.0
2,1.0,1371.060606060606,1,1,27,1.0,0.0,0.0,0.0,2050.0
0,1.0,1371.060606060606,1,0,13,1.0,0.0,0.0,0.0,1250.0
1,1.0,1371.060606060606,1,0,13,1.0,0.0,0.0,0.0,1485.0
2,1.0,1371.060606060606,1,0,13,1.0,0.0,0.0,0.0,1790.0
1,1.0,335.0,1,1,78,1.0,0.0,0.0,0.0,1725.0
2,1.0,680.0,1,1,78,1.0,0.0,0.0,0.0,1875.0
0,1.0,1371.060606060606,1,1,112,1.0,0.0,0.0,0.0,1675.0
1,1.0,1371.060606060606,1,1,112,1.0,0.0,0.0,0.0,1825.0
2,1.0,891.0,1,1,112,1.0,0.0,0.0,0.0,2500.0
0,1.0,476.0,1,1,6,1.0,0.0,0.0,0.0,1540.0
1,1.0,563.0,1,1,6,1.0,0.0,0.0,0.0,1970.0
2,1.0,796.0,1,1,6,1.0,0.0,0.0,0.0,2500.0
3,2.0,1156.0,1,1,6,1.0,0.0,0.0,0.0,3110.0
1,1.0,1371.060606060606,1,1,148,0.0,0.0,1.0,0.0,1845.0
2,1.0,1371.060606060606,1,1,148,0.0,0.0,1.0,0.0,2724.0
0,1.0,1371.060606060606,1,1,148,0.0,0.0,1.0,0.0,1471.0
0,1.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,1420.0
1,1.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,1650.0
2,1.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,2155.0
3,2.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,3550.0
2,2.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,4200.0
3,2.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,5270.0
2,2.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,2615.0
1,1.0,1371.060606060606,1,1,148,1.0,0.0,0.0,0.0,1970.0
0,1.0,410.0,1,1,162,1.0,0.0,0.0,0.0,1535.0
1,1.0,570.0,1,1,162,1.0,0.0,0.0,0.0,1725.0
2,1.0,865.0,1,1,162,1.0,0.0,0.0,0.0,2160.0
0,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,1500.0
1,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,1825.0
2,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,2390.0
2,2.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,4430.0
3,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,3700.0
0,1.0,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,2160.0
3,2.5,1371.060606060606,1,1,15,1.0,0.0,0.0,0.0,6020.0
0,1.0,361.0,1,1,162,1.0,0.0,0.0,0.0,1515.0
1,1.0,550.0,1,1,162,1.0,0.0,0.0,0.0,1720.0
2,1.0,731.0,1,1,162,1.0,0.0,0.0,0.0,2290.0
3,1.0,1371.060606060606,0,0,37,1.0,0.0,0.0,0.0,2625.0
